stat,sample,category,side,bucket,clusters,events,losing,contracts,rows,mean_c,se_c,t
A,exploration,Entertainment,long_yes,2,103,337,59.0,526931.2899999999,7504.0,5.3516635157498404,9.124834213992933,0.5864943285811226
A,all,Entertainment,long_yes,3,231,752,72.0,901643.2000000001,15390.0,3.55294973665858,2.9817305982922306,1.1915730209474698
A,confirmation,Entertainment,long_yes,3,123,437,42.0,604084.4099999999,10935.0,3.2701607214130886,3.9902714884515125,0.8195333903664098
A,exploration,Entertainment,long_yes,3,115,317,32.0,297558.79,4455.0,4.1270495151563145,4.009724586119372,1.0292600966767373
A,all,Entertainment,long_yes,4,228,862,23.0,2800619.669999999,14779.0,1.9476248518957253,0.3329365472151032,5.849837959175466
A,confirmation,Entertainment,long_yes,4,125,515,13.0,1979249.92,10435.0,2.006418446640636,0.38720869826215515,5.181749417421956
A,exploration,Entertainment,long_yes,4,112,347,11.0,821369.75,4344.0,1.805950267830049,0.6638134651708041,2.720568898621791
A,all,Entertainment,short_yes,0,244,1396,26.0,14340657.500000004,54237.0,1.820684450486318,0.19796959843494474,9.196788117366502
A,confirmation,Entertainment,short_yes,0,133,738,21.0,8142718.210000003,32451.0,1.7269677296127388,0.21230977565677525,8.13418847187043
A,exploration,Entertainment,short_yes,0,123,664,5.0,6197939.289999999,21786.0,1.943807445716366,0.3600758877725976,5.398327163033917
A,all,Entertainment,short_yes,1,238,1130,57.0,2542107.08,39849.0,9.077524153703239,1.2614144792947808,7.196305657422143
A,confirmation,Entertainment,short_yes,1,128,607,32.0,1483278.7400000002,27154.0,8.593010744561743,1.8724687426439814,4.589134413228259
A,exploration,Entertainment,short_yes,1,122,527,25.0,1058828.34,12695.0,9.756263484598458,1.629240401769964,5.9882283019740425
A,all,Entertainment,short_yes,2,236,1047,112.0,2071738.92,41952.0,-1.846194524356378,3.3803273295343543,-0.5461585060789644
A,confirmation,Entertainment,short_yes,2,132,599,73.0,1177031.08,28010.0,1.0963589848451578,3.7387658037871816,0.29324088278934224
A,exploration,Entertainment,short_yes,2,116,452,45.0,894707.8400000001,13942.0,-5.717264811270677,5.49441341083225,-1.0405596346279797
A,all,Entertainment,short_yes,3,240,928,146.0,1126168.9000000006,19554.0,-3.1608045826873785,2.3978519884248,-1.3181816884218023
A,confirmation,Entertainment,short_yes,3,135,543,89.0,697129.6400000001,13465.0,-4.351704397477641,3.033882180703731,-1.4343682906197208
A,exploration,Entertainment,short_yes,3,113,388,63.0,429039.26,6089.0,-1.2257565892687758,3.6029105823787018,-0.34021288101452435
A,all,Entertainment,short_yes,4,247,1332,186.0,1778235.1100000006,15308.0,-0.8278360559420069,0.6060110233100793,-1.3660412502404695
A,confirmation,Entertainment,short_yes,4,132,781,107.0,1274756.5099999998,10373.0,-1.3388429293057718,0.6090190973053323,-2.1983595181655553
A,exploration,Entertainment,short_yes,4,126,552,87.0,503478.6,4935.0,0.4659812750730617,1.5074272261521802,0.3091235629745878
A,all,Financials,long_yes,0,194,1347,153.0,2465277.6000000006,23234.0,1.4059326402683816,1.7636961845314663,0.7971512625582245
A,confirmation,Financials,long_yes,0,105,981,85.0,1948007.2,19265.0,1.2642286900620798,2.0452445120961635,0.6181308310987113
A,exploration,Financials,long_yes,0,97,373,73.0,517270.4,3969.0,1.9395806419137844,3.4181593605270013,0.5674342350190326
A,all,Financials,long_yes,1,198,1313,139.0,2516805.8199999994,19938.0,-3.7664145662893276,2.0946137165366285,-1.79814279671431
A,confirmation,Financials,long_yes,1,106,972,73.0,1708446.3499999996,14622.0,-2.2117116569945265,2.479274999835088,-0.8920800061072861
A,exploration,Financials,long_yes,1,102,344,73.0,808359.4700000002,5316.0,-7.052238026388184,3.0879400708809515,-2.2838001594947626
A,all,Financials,long_yes,2,193,1320,103.0,3987171.759999999,35526.0,-3.0532721109147234,3.1842846885320757,-0.9588565123937621
A,confirmation,Financials,long_yes,2,111,1033,57.0,2681497.2399999998,26083.0,1.1887881639271176,3.821323760677432,0.3110932855677146
A,exploration,Financials,long_yes,2,90,289,51.0,1305674.52,9443.0,-11.765300066321277,5.268487528245687,-2.233145661490996
A,all,Financials,long_yes,3,175,915,50.0,2077337.9100000001,17703.0,4.369994160407918,4.370644249016437,0.999851260232707
A,confirmation,Financials,long_yes,3,100,705,26.0,1534964.4500000002,13658.0,3.058176615112482,5.72008150814666,0.5346386429558674
A,exploration,Financials,long_yes,3,81,210,25.0,542373.4600000001,4045.0,8.082552840758469,3.7246105456651577,2.170039724063298
A,all,Financials,long_yes,4,176,738,24.0,1321432.1599999997,10076.0,0.11892350220688258,1.9129780176733655,0.0621666851935506
A,confirmation,Financials,long_yes,4,99,540,10.0,917447.1199999999,7844.0,-0.14047687817036753,2.6354754064993413,-0.05330229142868788
A,exploration,Financials,long_yes,4,83,198,14.0,403985.04,2232.0,0.7080199001923471,1.7696449243246246,0.4000915044935125
A,all,Financials,short_yes,0,199,1069,23.0,2620748.71,13231.0,1.3823518097562093,0.9805325356498149,1.4097969822491432
A,confirmation,Financials,short_yes,0,105,709,12.0,1744468.07,8179.0,2.156805531017688,0.6734687147865782,3.202532624995325
A,exploration,Financials,short_yes,0,102,377,11.0,876280.6399999999,5052.0,-0.15940288247723902,2.6845791522773963,-0.059377233240455414
A,all,Financials,short_yes,1,207,1315,63.0,2760897.46,22217.0,1.1246687085243097,2.524347217244886,0.445528531432293
A,confirmation,Financials,short_yes,1,108,891,37.0,1968684.1300000004,15283.0,-0.615585572566564,3.2196212770853694,-0.19119813157771026
A,exploration,Financials,short_yes,1,108,429,29.0,792213.3300000001,6934.0,5.449275295676985,3.5071703838560695,1.5537526550636547
A,all,Financials,short_yes,2,202,1555,97.0,4040922.6900000004,42821.0,0.8731234227700604,3.2750172944294227,0.26660116398627354
A,confirmation,Financials,short_yes,2,108,1175,59.0,2710820.24,31234.0,-1.0346430148326626,3.7988311825456575,-0.27235825050254847
A,exploration,Financials,short_yes,2,104,383,45.0,1330102.45,11587.0,4.76125389891959,6.30010802029828,0.7557416291243476
A,all,Financials,short_yes,3,192,1150,127.0,2322762.13,19471.0,0.9222910203921741,4.974702842601167,0.18539620346648236
A,confirmation,Financials,short_yes,3,109,907,75.0,1743198.2000000002,15187.0,3.017437547021906,6.360020812686161,0.4744383133154384
A,exploration,Financials,short_yes,3,92,243,60.0,579563.9299999999,4284.0,-5.379439409859408,4.350013325487938,-1.2366489496341948
A,all,Financials,short_yes,4,185,1090,138.0,2119693.719999999,18659.0,-0.8843623391348979,0.7109971588395597,-1.2438338580400135
A,confirmation,Financials,short_yes,4,102,849,84.0,1666194.0299999993,15399.0,-1.0346683303407065,0.8321297369157885,-1.2433978554541367
A,exploration,Financials,short_yes,4,89,242,59.0,453499.69,3260.0,-0.332126139766492,1.3093825323064823,-0.25365096262698006
A,all,Health,long_yes,0,5,9,5.0,7540.0,83.0,-3.240848806366048,0.11881063391784717,-27.27743047484256
A,exploration,Health,long_yes,0,5,9,5.0,7540.0,83.0,-3.240848806366048,0.11881063391784716,-27.277430474842568
A,all,Health,long_yes,1,2,2,2.0,173.0,8.0,-27.543352601156062,0.08192722777239675,-336.19290375203053
A,exploration,Health,long_yes,1,2,2,2.0,173.0,8.0,-27.543352601156062,0.08192722777239675,-336.19290375203053
A,all,Health,long_yes,2,3,3,3.0,396.0,9.0,-33.217171717171716,0.8781730032854717,-37.82531641589722
A,exploration,Health,long_yes,2,3,3,3.0,396.0,9.0,-33.21717171717172,0.8781730032854719,-37.82531641589722
A,all,Health,long_yes,3,1,1,1.0,39.0,2.0,-89.0,,
A,exploration,Health,long_yes,3,1,1,1.0,39.0,2.0,-89.0,,
A,all,Health,long_yes,4,1,1,0.0,94.0,2.0,0.031914893617022135,,
A,exploration,Health,long_yes,4,1,1,0.0,94.0,2.0,0.031914893617022135,,
A,all,Health,short_yes,0,6,10,0.0,11561.0,134.0,4.685494334400139,0.052238000570062976,89.69513157602253
A,exploration,Health,short_yes,0,6,10,0.0,11561.0,134.0,4.685494334400139,0.05223800057006297,89.69513157602255
A,all,Health,short_yes,1,4,4,0.0,1462.0,35.0,17.540355677154587,1.7448865916256713,10.05243307005565
A,exploration,Health,short_yes,1,4,4,0.0,1462.0,35.0,17.540355677154587,1.7448865916256717,10.052433070055647
A,all,Health,short_yes,2,2,2,0.0,180.0,9.0,31.59444444444444,2.06432098765432,15.305005681478388
A,exploration,Health,short_yes,2,2,2,0.0,180.0,9.0,31.59444444444444,2.06432098765432,15.305005681478388
A,all,Health,short_yes,4,1,1,1.0,9.0,2.0,-1.0000000000000009,,
A,exploration,Health,short_yes,4,1,1,1.0,9.0,2.0,-1.0000000000000009,,
A,all,Mentions,long_yes,0,254,1214,198.0,4426684.889999999,49274.0,-0.17245504231045491,0.554807856650434,-0.3108374191952244
A,confirmation,Mentions,long_yes,0,147,700,115.0,2132981.47,24842.0,0.3168138821196603,0.8866737278635387,0.35730604411053296
A,exploration,Mentions,long_yes,0,131,515,103.0,2293703.42,24432.0,-0.6274404342999151,0.6624013555247287,-0.9472209394905016
A,all,Mentions,long_yes,1,266,1597,188.0,2435232.679999999,64868.0,-3.4826766081342178,2.6025313946433553,-1.3381881253392047
A,confirmation,Mentions,long_yes,1,175,846,124.0,1151751.9,34438.0,-3.638434206186245,2.4189966581069,-1.504108818833042
A,exploration,Mentions,long_yes,1,141,751,101.0,1283480.78,30430.0,-3.3429050491897483,4.435205918576064,-0.7537203707247482
A,all,Mentions,long_yes,2,272,1861,167.0,4207100.140000001,120950.0,-7.885148300748554,1.5432101943475929,-5.109575046633279
A,confirmation,Mentions,long_yes,2,183,953,103.0,2139200.4800000004,65521.0,-6.7817213560086715,2.3278846040036756,-2.913254954453045
A,exploration,Mentions,long_yes,2,146,908,92.0,2067899.6599999997,55429.0,-9.02662121430012,2.1037850498223696,-4.2906575531859925
A,all,Mentions,long_yes,3,267,1603,100.0,2262382.9800000004,49160.0,0.12360353771756248,2.0783529583078657,0.05947187036902379
A,confirmation,Mentions,long_yes,3,180,835,71.0,1121007.9300000002,25625.0,-1.2157328806764112,2.184020167373827,-0.5566491092150802
A,exploration,Mentions,long_yes,3,145,768,43.0,1141375.05,23535.0,1.4390403399829022,3.572437530782863,0.40281749578068937
A,all,Mentions,long_yes,4,261,1450,31.0,12841619.18,67280.0,0.6499238532940214,0.3869386680837804,1.6796559943533458
A,confirmation,Mentions,long_yes,4,169,710,13.0,7341133.680000001,33270.0,1.3751220792372227,0.1341356648758341,10.251725970942461
A,exploration,Mentions,long_yes,4,144,740,21.0,5500485.500000001,34010.0,-0.3179501863971816,0.8800088763618886,-0.3613033856108856
A,all,Mentions,short_yes,0,259,1489,21.0,32650576.490000002,121887.0,0.38385430909125057,0.6474697228357541,0.592852909646594
A,confirmation,Mentions,short_yes,0,155,866,16.0,13062975.95,58437.0,0.6931532994210252,0.4731189676257727,1.46507188857686
A,exploration,Mentions,short_yes,0,136,624,9.0,19587600.54,63450.0,0.17758273112097983,1.0325632610924174,0.17198242259084762
A,all,Mentions,short_yes,1,269,1843,80.0,7034323.760000002,167492.0,5.3548250699225735,1.6718725853020817,3.202890649083189
A,confirmation,Mentions,short_yes,1,180,969,50.0,3670752.6199999996,86739.0,5.692157767907559,1.6123317267100021,3.5303887367660565
A,exploration,Mentions,short_yes,1,144,874,47.0,3363571.1399999997,80753.0,4.986685127759779,3.0259386787763702,1.6479795716733743
A,all,Mentions,short_yes,2,272,2087,97.0,9687335.570000004,309150.0,9.300749460875748,1.5356775597281487,6.0564468120001695
A,confirmation,Mentions,short_yes,2,183,1071,75.0,5079395.800000003,164005.0,6.072421934514323,2.131300405694202,2.8491628483204967
A,exploration,Mentions,short_yes,2,146,1016,52.0,4607939.7700000005,145145.0,12.859379585597317,2.156303075233249,5.963623450384547
A,all,Mentions,short_yes,3,271,1918,130.0,3071041.2600000007,78239.0,2.1325273793293147,1.3499083635016509,1.5797571427719412
A,confirmation,Mentions,short_yes,3,180,979,82.0,1388729.3499999996,40417.0,3.578764263893466,1.6225894317484884,2.205588298474877
A,exploration,Mentions,short_yes,3,146,939,75.0,1682311.9100000001,37822.0,0.9386752781177186,2.0316390262646156,0.46202857199665676
A,all,Mentions,short_yes,4,264,1545,191.0,4444063.360000001,38240.0,2.1764085267227133,1.5930086754069384,1.3662251564114956
A,confirmation,Mentions,short_yes,4,170,755,134.0,2056287.9099999997,17298.0,-0.8638599883612612,0.412884344100505,-2.0922565863891873
A,exploration,Mentions,short_yes,4,143,790,99.0,2387775.45,20942.0,4.794605891437571,2.9102747876535497,1.647475321498177
A,all,Politics,long_yes,0,202,603,178.0,3610355.529999999,14970.0,-2.9088295243321936,0.45880987593021105,-6.339945317076505
A,confirmation,Politics,long_yes,0,138,342,125.0,2063386.1099999999,9631.0,-3.1668066176911513,0.6733944810774305,-4.702751071889191
A,exploration,Politics,long_yes,0,79,293,66.0,1546969.4200000002,5339.0,-2.5647332905908384,0.5453527885863466,-4.702888376603139
A,all,Politics,long_yes,1,194,480,130.0,2183494.51,13717.0,-6.4715713162017545,5.542269321144196,-1.1676753584514918
A,confirmation,Politics,long_yes,1,141,348,91.0,1208964.9399999997,8489.0,-11.988765373129848,2.1299867784124573,-5.628563282475129
A,exploration,Politics,long_yes,1,78,154,55.0,974529.57,5228.0,0.37285330397927796,11.831845306248495,0.031512692596003686
A,all,Politics,long_yes,2,214,451,105.0,1788168.29,18390.0,2.491655296046005,8.509183341297517,0.29281955695481193
A,confirmation,Politics,long_yes,2,155,337,74.0,675962.3199999998,9406.0,-6.953029807933671,8.488539867089763,-0.8191078697634094
A,exploration,Politics,long_yes,2,82,131,40.0,1112205.97,8984.0,8.231825216690774,11.327982741368148,0.7266805930617589
A,all,Politics,long_yes,3,159,250,46.0,1099293.62,10116.0,7.719228635203029,4.178155607810847,1.8475206190914306
A,confirmation,Politics,long_yes,3,116,179,36.0,326141.2200000001,3496.0,2.023605449197741,7.405378412019077,0.27326158591887606
A,exploration,Politics,long_yes,3,62,77,12.0,773152.4,6620.0,10.121830624854821,4.691434287530987,2.1575130342882307
A,all,Politics,long_yes,4,152,238,21.0,5178687.23,11100.0,1.7910200852195544,0.5574044111297686,3.213143006151398
A,confirmation,Politics,long_yes,4,106,167,17.0,1174511.84,4142.0,1.3702746495940001,2.0439369932308606,0.670409437341804
A,exploration,Politics,long_yes,4,57,78,5.0,4004175.3899999997,6958.0,1.9144338839763002,0.4696490769880786,4.076307136072356
A,all,Politics,short_yes,0,193,553,22.0,7267199.859999999,21190.0,3.0408339315990687,0.33496215202154617,9.078141853481613
A,confirmation,Politics,short_yes,0,134,328,15.0,4323195.120000001,12330.0,3.0914276226329562,0.2840347464636267,10.883976911708027
A,exploration,Politics,short_yes,0,74,257,9.0,2944004.74,8860.0,2.96653839966304,0.7256797574126089,4.087944261033476
A,all,Politics,short_yes,1,204,515,68.0,3391080.329999999,21703.0,3.0629277867917635,7.025415402041936,0.43597817516975923
A,confirmation,Politics,short_yes,1,143,360,49.0,1844251.8399999999,11165.0,11.211281025480774,2.9735001257234583,3.770398705718248
A,exploration,Politics,short_yes,1,80,179,22.0,1546828.49,10538.0,-6.65218642953753,14.402675602029507,-0.4618715725708742
A,all,Politics,short_yes,2,215,471,112.0,2147986.7600000002,23654.0,2.3350715066791325,8.161139404700922,0.28612077197628816
A,confirmation,Politics,short_yes,2,161,344,84.0,878699.8799999998,11454.0,4.272517733813736,8.981421826293195,0.47570616506463376
A,exploration,Politics,short_yes,2,81,144,41.0,1269286.88,12200.0,0.993819348388777,12.246574932563826,0.08115079962040622
A,all,Politics,short_yes,3,178,317,131.0,841355.8200000001,8327.0,-5.712118970069057,4.23254354132282,-1.3495712245605906
A,confirmation,Politics,short_yes,3,134,228,95.0,248090.20999999996,3271.0,-1.0775427212545,5.858452394999167,-0.1839295855974354
A,exploration,Politics,short_yes,3,64,99,47.0,593265.61,5056.0,-7.650193544844114,5.15764647933056,-1.4832721815080812
A,all,Politics,short_yes,4,167,259,137.0,2580542.84,5827.0,-1.5146766856232479,0.8354063186861357,-1.81310178262168
A,confirmation,Politics,short_yes,4,125,185,102.0,934094.9599999998,3007.0,-1.4330334177159054,1.0849344299496446,-1.3208479500299546
A,exploration,Politics,short_yes,4,58,82,50.0,1646447.8800000001,2820.0,-1.5609961385476725,1.1692029895668952,-1.335094207316309
A,all,Science and Technology,long_yes,0,92,237,82.0,1145234.8099999998,4719.0,-1.5987075479420674,0.4302080634555397,-3.7161264135796177
A,confirmation,Science and Technology,long_yes,0,66,160,61.0,558460.8,2510.0,-2.2247344457981653,0.3614821980419069,-6.154478582484026
A,exploration,Science and Technology,long_yes,0,31,80,26.0,586774.01,2209.0,-1.0028879031724658,0.8957643247758745,-1.1195890207208177
A,all,Science and Technology,long_yes,1,80,159,64.0,272890.27999999997,2636.0,-5.631196350039472,6.489683501180058,-0.867715097202432
A,confirmation,Science and Technology,long_yes,1,61,122,47.0,132277.58999999997,1562.0,-6.670177289647102,3.7321831185487744,-1.7872052570241355
A,exploration,Science and Technology,long_yes,1,24,40,21.0,140612.69,1074.0,-4.653803095225614,11.457997527707949,-0.40616199156717375
A,all,Science and Technology,long_yes,2,85,146,53.0,346386.44999999995,3861.0,-12.266647718313607,7.292407807097637,-1.6821121422165373
A,confirmation,Science and Technology,long_yes,2,66,119,41.0,207445.49,2734.0,-15.953194455431403,5.767988886814866,-2.7658157407166737
A,exploration,Science and Technology,long_yes,2,23,31,13.0,138940.96000000002,1127.0,-6.7624573464513285,12.538888898821662,-0.5393187068661903
A,all,Science and Technology,long_yes,3,73,146,20.0,266844.16000000003,2826.0,7.599318829801255,3.0217153992861614,2.5149022411562947
A,confirmation,Science and Technology,long_yes,3,55,113,15.0,141706.74,1921.0,0.15445935165469213,3.871326468203795,0.03989830176382868
A,exploration,Science and Technology,long_yes,3,24,37,6.0,125137.42,905.0,16.029944668229533,1.7543063072508291,9.137483347107173
A,all,Science and Technology,long_yes,4,73,181,9.0,471281.12,3245.0,2.4166872845038863,0.5110576605705045,4.728795732767389
A,confirmation,Science and Technology,long_yes,4,55,130,8.0,274926.55999999994,2065.0,2.0643124658663403,0.6284999737441097,3.2845068450341954
A,exploration,Science and Technology,long_yes,4,25,51,1.0,196354.56,1180.0,2.9100661839735236,0.8597377327495687,3.384830132634403
A,all,Science and Technology,short_yes,0,91,240,11.0,4891676.67,12019.0,1.6003454130104036,0.4496390722238713,3.5591778203243107
A,confirmation,Science and Technology,short_yes,0,62,146,4.0,2183140.24,5088.0,1.5013933280871137,0.4709998957144839,3.1876723153188244
A,exploration,Science and Technology,short_yes,0,36,97,7.0,2708536.43,6931.0,1.6801029809851975,0.7121907713215139,2.359063117130348
A,all,Science and Technology,short_yes,1,85,171,14.0,485742.29000000015,4059.0,10.573715889412263,2.3898151764325646,4.4244910626085945
A,confirmation,Science and Technology,short_yes,1,63,122,12.0,209490.22000000003,2120.0,6.93076133450287,2.9366511880232453,2.3600900790564063
A,exploration,Science and Technology,short_yes,1,27,52,5.0,276252.07,1939.0,13.336277455586124,2.853362318441843,4.673881535965879
A,all,Science and Technology,short_yes,2,86,161,42.0,370581.99,4602.0,1.1489795704710353,9.543781064026234,0.12039039483019275
A,confirmation,Science and Technology,short_yes,2,65,128,35.0,208098.06,3038.0,8.039505566844307,8.568170947216567,0.9382989224154077
A,exploration,Science and Technology,short_yes,2,24,36,9.0,162483.93,1564.0,-7.675924481424093,12.649442106792137,-0.6068192112047767
A,all,Science and Technology,short_yes,3,77,175,52.0,368041.68000000005,4001.0,-3.1425692432994285,5.661512409060738,-0.5550759260493769
A,confirmation,Science and Technology,short_yes,3,57,134,41.0,198420.38999999998,2556.0,1.3369137250952383,6.715077347425168,0.19909133669292212
A,exploration,Science and Technology,short_yes,3,25,45,14.0,169621.28999999998,1445.0,-8.382599887962181,6.666700620198989,-1.257383579302227
A,all,Science and Technology,short_yes,4,78,215,66.0,425974.88,4213.0,-0.6883676081392418,1.479537092996637,-0.4652587700555923
A,confirmation,Science and Technology,short_yes,4,59,160,49.0,298423.08999999997,2627.0,-0.3246465148625078,1.878660018126296,-0.17280748604332244
A,exploration,Science and Technology,short_yes,4,27,57,25.0,127551.79,1586.0,-1.5393378105473876,2.330465233319407,-0.6605281162486282
A,all,Social,long_yes,0,5,6,5.0,10458.0,82.0,-4.316504111684835,0.3921725140507349,-11.006646200417846
A,confirmation,Social,long_yes,0,1,1,1.0,6562.0,13.0,-4.476988722950321,,
A,exploration,Social,long_yes,0,4,5,4.0,3896.0,69.0,-4.046201232032854,1.0513255945828188,-3.8486661533608384
A,all,Social,long_yes,1,4,4,3.0,386.0,25.0,-15.002590673575128,0.6654202222413644,-22.546039588399097
A,confirmation,Social,long_yes,1,1,1,0.0,3.0,3.0,17.666666666666668,,
A,exploration,Social,long_yes,1,3,3,3.0,383.0,22.0,-15.258485639686684,0.7277127978067762,-20.967730244230427
A,all,Social,long_yes,2,4,4,3.0,1391.0,36.0,-6.388209920920199,7.429358228290845,-0.8598602631104832
A,confirmation,Social,long_yes,2,1,1,1.0,1146.0,24.0,-0.6928446771378682,,
A,exploration,Social,long_yes,2,3,3,2.0,245.0,12.0,-33.02857142857143,0.844455056576927,-39.11229043077278
A,all,Social,long_yes,3,2,2,0.0,921.0,17.0,20.471226927252985,3.2742770038232063,6.2521365490304515
A,exploration,Social,long_yes,3,2,2,0.0,921.0,17.0,20.471226927252985,3.2742770038232063,6.2521365490304515
A,all,Social,long_yes,4,4,4,0.0,4284.0,17.0,2.5917366946778717,1.9008065891860542,1.3634931136195614
A,confirmation,Social,long_yes,4,2,2,0.0,254.0,9.0,5.622047244094488,3.9642879285758554,1.4181732874569914
A,exploration,Social,long_yes,4,2,2,0.0,4030.0,8.0,2.4007444168734495,2.323219772303258,1.033369483806232
A,all,Social,short_yes,0,4,5,0.0,19431.0,174.0,4.766764448561577,0.982983841754429,4.849280574189153
A,exploration,Social,short_yes,0,4,5,0.0,19431.0,174.0,4.766764448561577,0.982983841754429,4.849280574189153
A,all,Social,short_yes,1,4,4,1.0,1609.0,42.0,8.756370416407707,13.96233522484906,0.6271422563199751
A,confirmation,Social,short_yes,1,1,1,1.0,200.0,1.0,-72.0,,
A,exploration,Social,short_yes,1,3,3,0.0,1409.0,41.0,20.21930447125621,2.6600506466475053,7.601097556822404
A,all,Social,short_yes,2,5,5,3.0,1514.0,37.0,-39.73051519154558,16.41300184103319,-2.420673291598471
A,confirmation,Social,short_yes,2,2,2,2.0,1271.0,19.0,-52.62706530291109,0.03403157404077518,-1546.4187827414505
A,exploration,Social,short_yes,2,4,4,2.0,243.0,18.0,27.72427983539095,16.74593890996968,1.6555822868125551
A,all,Social,short_yes,3,3,3,2.0,342.0,10.0,6.400584795321637,27.159477829880217,0.23566671036215078
A,confirmation,Social,short_yes,3,1,1,0.0,73.0,4.0,83.0958904109589,,
A,exploration,Social,short_yes,3,2,2,2.0,269.0,6.0,-14.412639405204459,0.2193999530133639,-65.69116906021657
A,all,Social,short_yes,4,5,5,4.0,6567.0,28.0,-3.793360743109491,0.6913569180322876,-5.486834143362596
A,confirmation,Social,short_yes,4,2,2,2.0,5050.0,19.0,-4.319801980198024,0.24436741495931802,-17.677487732630716
A,exploration,Social,short_yes,4,4,4,3.0,1517.0,9.0,-2.0408701384311168,2.287945281408617,-0.8920100297043013
A,all,Transportation,long_yes,0,1,1,1.0,36.0,2.0,-6.166666666666666,,
A,exploration,Transportation,long_yes,0,1,1,1.0,36.0,2.0,-6.166666666666666,,
A,all,Transportation,long_yes,1,1,1,1.0,2.0,1.0,-11.0,,
A,exploration,Transportation,long_yes,1,1,1,1.0,2.0,1.0,-11.0,,
A,all,Transportation,short_yes,0,1,1,0.0,19.0,2.0,7.631578947368423,,
A,exploration,Transportation,short_yes,0,1,1,0.0,19.0,2.0,7.631578947368423,,
A,all,Transportation,short_yes,1,1,1,0.0,349.0,12.0,15.404011461318055,,
A,exploration,Transportation,short_yes,1,1,1,0.0,349.0,12.0,15.404011461318055,,
A,all,Transportation,short_yes,2,1,1,0.0,1.0,1.0,50.0,,
A,exploration,Transportation,short_yes,2,1,1,0.0,1.0,1.0,50.0,,
A,all,Transportation,short_yes,3,1,1,0.0,25.0,2.0,74.68,,
A,exploration,Transportation,short_yes,3,1,1,0.0,25.0,2.0,74.68,,
A,all,World,long_yes,0,1,10,1.0,2202.0,35.0,-1.357402361489555,,
A,exploration,World,long_yes,0,1,10,1.0,2202.0,35.0,-1.357402361489555,,
A,all,World,long_yes,1,1,1,1.0,319.0,5.0,-16.20689655172414,,
A,exploration,World,long_yes,1,1,1,1.0,319.0,5.0,-16.20689655172414,,
A,all,World,long_yes,4,1,1,0.0,62.0,2.0,1.0000000000000009,,
A,exploration,World,long_yes,4,1,1,0.0,62.0,2.0,1.0000000000000009,,
A,all,World,short_yes,0,3,9,1.0,7469.9,88.0,4.520729862514894,0.04101105829864659,110.23197279120407
A,confirmation,World,short_yes,0,1,1,0.0,46.9,2.0,6.000000000000001,,
A,exploration,World,short_yes,0,2,8,1.0,7423.0,86.0,4.5113835376532405,0.05416213581444339,83.29404795093389
A,all,World,short_yes,1,2,3,0.0,303.0,3.0,10.976897689768979,0.006448169569432003,1702.3277027027525
A,confirmation,World,short_yes,1,1,1,0.0,1.0,1.0,10.0,,
A,exploration,World,short_yes,1,1,2,0.0,302.0,2.0,10.980132450331128,,
B,all,ALL,long_yes,0,1946,27185,1590.0,10883680.819999972,1508787.0,-0.19984902230898022,0.4946954635787002,-0.40398393966106505
B,confirmation,ALL,long_yes,0,1145,18335,938.0,8855184.540000001,1233921.0,0.051527192001353354,0.5968614441646557,0.0863302404689062
B,exploration,ALL,long_yes,0,878,8904,718.0,2028496.2800000003,274866.0,-1.2972051223086254,0.41777650394725196,-3.105021728250206
B,all,ALL,long_yes,1,1941,28367,1369.0,13336625.12999999,1893947.0,-1.764331014003703,0.8834462631712651,-1.9971005453918247
B,confirmation,ALL,long_yes,1,1178,19007,810.0,10745422.550000004,1527270.0,-1.4363470265764584,1.0670938703098531,-1.3460362453018164
B,exploration,ALL,long_yes,1,877,9396,635.0,2591202.5799999996,366677.0,-3.1244433270053333,0.985823532591085,-3.1693738521266743
B,all,ALL,long_yes,2,1962,32543,1113.0,34148268.28999998,4542270.0,-0.4954919340362406,0.9886789190879444,-0.5011656711496707
B,confirmation,ALL,long_yes,2,1226,21955,678.0,28938767.859999977,3818292.0,-0.35020414027401203,1.1359906804637931,-0.30828082157419945
B,exploration,ALL,long_yes,2,861,10616,500.0,5209500.43,723978.0,-1.3025654323633487,1.481253429414646,-0.8793670323369916
B,all,ALL,long_yes,3,1825,22019,710.0,14888637.209999992,1887514.0,0.8026818453184703,0.9956509032404269,0.8061880350894846
B,confirmation,ALL,long_yes,3,1123,15049,442.0,12515982.710000003,1575547.0,1.0018270790660129,1.159537604966056,0.8639884336440646
B,exploration,ALL,long_yes,3,812,6983,298.0,2372654.5,311967.0,-0.2478285860836418,1.2271978123981646,-0.20194673065733412
B,all,ALL,long_yes,4,1744,18752,405.0,11391044.500000007,1381504.0,0.3236143789974727,0.44268447807725836,0.7310271649980796
B,confirmation,ALL,long_yes,4,1055,12901,242.0,9689636.3,1171519.0,0.4012751443519172,0.5072293116434723,0.7911118997672804
B,exploration,ALL,long_yes,4,777,5856,173.0,1701408.2,209985.0,-0.11866900194791608,0.6428249572449808,-0.184605467803409
B,all,ALL,short_yes,0,1956,25724,434.0,13420864.8,1619459.0,-0.2944639559292737,0.5580063436227369,-0.5277071834300832
B,confirmation,ALL,short_yes,0,1143,16889,257.0,10994557.09999999,1328371.0,-0.5098899399958491,0.6700616145686746,-0.7609597817718154
B,exploration,ALL,short_yes,0,898,8895,184.0,2426307.7,291088.0,0.6817161397130275,0.49666749762506585,1.372580535212825
